URL,Pageviews,Unique_Pageviews,Avg_Time_on_Page,Entrances,Bounce_Rate,%_Exit,OBJECTID
/opendata.dc.gov/datasets/rodentinsect-control-last-30-days/data,13,8,0:00:31,0,0.00%,0.00%,4673
/opendata.dc.gov/datasets/school-attendance-zones-senior-high-old/data,13,9,0:01:02,0,0.00%,0.00%,4674
/opendata.dc.gov/datasets/sidewalk-repair-last-30-days/data,13,8,0:02:27,0,0.00%,7.69%,4675
/opendata.dc.gov/datasets/single-member-district-from-1990,13,7,0:00:41,0,0.00%,7.69%,4676
/opendata.dc.gov/datasets/snow-emergency-roads/data,13,12,0:01:58,1,0.00%,7.69%,4677
/opendata.dc.gov/datasets/streetalley-cleaning-last-30-days/data,13,6,0:02:53,1,0.00%,7.69%,4678
"/opendata.dc.gov/datasets/swimming-pools/geoservice?geometry=-77.611,38.812,-77.011,38.999",13,11,0:01:07,0,0.00%,23.08%,4679
"/opendata.dc.gov/datasets/topography-2-foot-contours?geometry=-77.08,38.95,-77.077,38.951",13,13,0:00:00,13,100.00%,100.00%,4680
/opendata.dc.gov/datasets/topography-2-foot-contours/geoservice,13,10,0:00:51,0,0.00%,23.08%,4681
/opendata.dc.gov/datasets/traffic-analysis-zones/data,13,12,0:03:22,0,0.00%,15.38%,4682
/opendata.dc.gov/datasets/traffic-monitoring-stations/data,13,13,0:01:50,0,0.00%,7.69%,4683
/opendata.dc.gov/datasets/traffic-signal-cabinets,13,10,0:02:38,0,0.00%,15.38%,4684
/opendata.dc.gov/datasets/vision-zero-safety/geoservice,13,11,0:00:26,1,0.00%,15.38%,4685
/opendata.dc.gov/datasets/voting-precinct-1990,13,10,0:00:22,0,0.00%,7.69%,4686
/opendata.dc.gov/datasets/voting-precinct-2002,13,12,0:00:13,0,0.00%,23.08%,4687
/opendata.dc.gov/datasets?content=spatial dataset&page=2&q=planning,12,9,0:02:40,0,0.00%,8.33%,4688
/opendata.dc.gov/datasets?content=spatial dataset&page=21,12,12,0:00:26,0,0.00%,0.00%,4689
/opendata.dc.gov/datasets?content=spatial dataset&page=22,12,11,0:00:29,0,0.00%,0.00%,4690
/opendata.dc.gov/datasets?content=spatial dataset&page=26,12,10,0:00:19,0,0.00%,0.00%,4691
"/opendata.dc.gov/datasets?content=spatial dataset&page=3&source=City of Washington, DC&t=district of columbia",12,2,0:00:08,0,0.00%,0.00%,4692
/opendata.dc.gov/datasets?content=spatial dataset&page=7&q=transportation,12,12,0:01:48,0,0.00%,0.00%,4693
/opendata.dc.gov/datasets?content=table&q=financials,12,8,0:00:25,0,0.00%,8.33%,4694
/opendata.dc.gov/datasets?keyword=historic&sort_by=updated_at&page=3,12,5,0:00:24,2,0.00%,0.00%,4695
/opendata.dc.gov/datasets?keyword=planning&page=2&sort_by=updated_at,12,9,0:00:28,0,0.00%,8.33%,4696
/opendata.dc.gov/datasets?keyword=utility&page=4&sort_by=updated_at,12,10,0:00:05,2,100.00%,25.00%,4697
/opendata.dc.gov/datasets?page=10&sort=name,12,11,0:00:11,0,0.00%,0.00%,4698
/opendata.dc.gov/datasets?page=13&sort=name,12,10,0:00:09,0,0.00%,0.00%,4699
/opendata.dc.gov/datasets?page=15&q=parking,12,10,0:00:04,0,0.00%,0.00%,4700
/opendata.dc.gov/datasets?page=16&q=transportation&sort=name,12,9,0:00:03,0,0.00%,0.00%,4701
/opendata.dc.gov/datasets?page=18&q=parking,12,10,0:00:06,0,0.00%,0.00%,4702
/opendata.dc.gov/datasets?page=2&q=budget,12,12,0:00:08,0,0.00%,16.67%,4703
/opendata.dc.gov/datasets?page=2&q=education&sort=-updatedAt,12,11,0:00:37,0,0.00%,16.67%,4704
/opendata.dc.gov/datasets?page=2&q=education&t=washington dc,12,5,0:03:13,1,0.00%,0.00%,4705
/opendata.dc.gov/datasets?page=2&q=events,12,8,0:00:09,0,0.00%,0.00%,4706
/opendata.dc.gov/datasets?page=2&q=hazardous,12,9,0:00:14,0,0.00%,0.00%,4707
/opendata.dc.gov/datasets?page=2&q=health&t=health,12,12,0:00:15,0,0.00%,16.67%,4708
/opendata.dc.gov/datasets?page=2&q=hospitals,12,8,0:00:05,0,0.00%,0.00%,4709
/opendata.dc.gov/datasets?page=2&q=moving violations 2016&sort=name,12,1,0:00:11,0,0.00%,0.00%,4710
/opendata.dc.gov/datasets?page=2&q=parking violations,12,11,0:00:11,0,0.00%,0.00%,4711
/opendata.dc.gov/datasets?page=2&q=planning&sort=-updatedAt,12,11,0:00:16,2,0.00%,0.00%,4712
/opendata.dc.gov/datasets?page=2&q=property&sort=name,12,7,0:00:12,0,0.00%,0.00%,4713
/opendata.dc.gov/datasets?page=2&q=public safety&t=public safety,12,8,0:00:08,1,0.00%,0.00%,4714
/opendata.dc.gov/datasets?page=2&q=trash,12,10,0:00:12,0,0.00%,0.00%,4715
/opendata.dc.gov/datasets?page=2&q=violation,12,9,0:00:06,0,0.00%,0.00%,4716
/opendata.dc.gov/datasets?page=20&sort=name,12,8,0:00:08,0,0.00%,0.00%,4717
/opendata.dc.gov/datasets?page=22&q=political,12,10,0:00:05,0,0.00%,0.00%,4718
/opendata.dc.gov/datasets?page=3&q=development,12,11,0:00:11,0,0.00%,0.00%,4719
/opendata.dc.gov/datasets?page=3&q=education&t=washington dc,12,5,0:00:12,0,0.00%,8.33%,4720
/opendata.dc.gov/datasets?page=3&q=emergency,12,11,0:00:15,0,0.00%,0.00%,4721
/opendata.dc.gov/datasets?page=3&q=environmental,12,9,0:00:23,0,0.00%,8.33%,4722
/opendata.dc.gov/datasets?page=3&q=historic districts,12,10,0:00:05,0,0.00%,0.00%,4723
/opendata.dc.gov/datasets?page=3&q=property&sort=-updatedAt,12,9,0:00:42,1,0.00%,8.33%,4724
/opendata.dc.gov/datasets?page=3&q=speed,12,12,0:00:22,0,0.00%,16.67%,4725
/opendata.dc.gov/datasets?page=4&q=parking violation,12,4,0:00:05,0,0.00%,0.00%,4726
/opendata.dc.gov/datasets?page=4&q=transportation&sort=-updatedAt,12,9,0:00:09,0,0.00%,16.67%,4727
/opendata.dc.gov/datasets?page=4&q=transportation&t=transportation,12,10,0:00:17,0,0.00%,0.00%,4728
/opendata.dc.gov/datasets?page=5&q=boundary,12,9,0:00:09,0,0.00%,0.00%,4729
/opendata.dc.gov/datasets?page=5&q=imagery&t=imagery,12,11,0:00:05,1,100.00%,41.67%,4730
/opendata.dc.gov/datasets?page=5&q=roads,12,9,0:00:28,0,0.00%,0.00%,4731
/opendata.dc.gov/datasets?page=6&q=washington dc,12,10,0:00:34,0,0.00%,8.33%,4732
/opendata.dc.gov/datasets?page=8&q=property&sort=-updatedAt,12,4,0:00:11,0,0.00%,8.33%,4733
/opendata.dc.gov/datasets?page=8&sort=name,12,9,0:00:12,0,0.00%,0.00%,4734
/opendata.dc.gov/datasets?page=9&sort=name,12,10,0:00:11,0,0.00%,0.00%,4735
/opendata.dc.gov/datasets?q=*&keyword=education&sort_by=updated_at,12,6,<00:00:01,3,0.00%,0.00%,4736
/opendata.dc.gov/datasets?q=*&keyword=property&page=4&sort_by=updated_at,12,6,0:00:01,2,0.00%,8.33%,4737
/opendata.dc.gov/datasets?q=*&keyword=recreation&sort_by=updated_at,12,5,<00:00:01,0,0.00%,0.00%,4738
/opendata.dc.gov/datasets?q=*&keyword=structure&page=3&sort_by=updated_at,12,5,<00:00:01,1,0.00%,0.00%,4739
/opendata.dc.gov/datasets?q=*&keyword=transportation&page=6&sort_by=updated_at,12,6,<00:00:01,0,0.00%,0.00%,4740
/opendata.dc.gov/datasets?q=*purchase+card&sort_by=relevance,12,5,0:00:03,4,0.00%,8.33%,4741
/opendata.dc.gov/datasets?q=*taxi+&sort_by=relevance,12,6,<00:00:01,4,0.00%,33.33%,4742
/opendata.dc.gov/datasets?q=&keyword=environment&page=3&sort_by=updated_at,12,5,<00:00:01,2,0.00%,8.33%,4743
/opendata.dc.gov/datasets?q=&keyword=political&page=4&sort_by=updated_at,12,6,0:00:01,0,0.00%,0.00%,4744
/opendata.dc.gov/datasets?q=&keyword=transportation&page=13&sort_by=updated_at,12,6,0:00:02,0,0.00%,16.67%,4745
/opendata.dc.gov/datasets?q=1930 Census Tracts,12,7,0:00:01,5,20.00%,8.33%,4746
/opendata.dc.gov/datasets?q=2,12,10,0:00:55,0,0.00%,8.33%,4747
/opendata.dc.gov/datasets?q=20007,12,10,0:00:11,1,0.00%,8.33%,4748
/opendata.dc.gov/datasets?q=20024,12,11,0:00:20,0,0.00%,0.00%,4749
/opendata.dc.gov/datasets?q=2004 First Return LIDAR,12,8,0:00:17,6,50.00%,33.33%,4750
/opendata.dc.gov/datasets?q=2014+building+energy+and+water+performance+benchmarking&sort_by=relevance,12,4,0:00:01,2,0.00%,0.00%,4751
/opendata.dc.gov/datasets?q=311 requests,12,11,0:00:09,0,0.00%,0.00%,4752
/opendata.dc.gov/datasets?q=3d building,12,11,0:11:34,1,0.00%,75.00%,4753
/opendata.dc.gov/datasets?q=6,12,10,0:00:14,0,0.00%,16.67%,4754
/opendata.dc.gov/datasets?q=ADDRESS,12,6,0:02:17,0,0.00%,0.00%,4755
/opendata.dc.gov/datasets?q=advisory neighborhood commissions from 2002,12,12,0:00:06,0,0.00%,0.00%,4756
/opendata.dc.gov/datasets?q=airport&sort_by=relevance,12,6,<00:00:01,2,50.00%,16.67%,4757
/opendata.dc.gov/datasets?q=alias,12,12,0:00:06,0,0.00%,8.33%,4758
/opendata.dc.gov/datasets?q=attendance,12,8,0:00:17,1,0.00%,0.00%,4759
/opendata.dc.gov/datasets?q=Automobile,12,5,0:01:22,4,0.00%,25.00%,4760
/opendata.dc.gov/datasets?q=bikeshare&sort_by=relevance,12,7,0:00:01,3,33.33%,8.33%,4761
/opendata.dc.gov/datasets?q=building+permits+&sort_by=relevance,12,5,0:04:09,3,0.00%,8.33%,4762
/opendata.dc.gov/datasets?q=Buildings,12,6,0:00:11,0,0.00%,0.00%,4763
/opendata.dc.gov/datasets?q=burglary,12,6,0:00:13,2,0.00%,8.33%,4764
/opendata.dc.gov/datasets?q=central employment area,12,10,0:00:07,1,0.00%,0.00%,4765
/opendata.dc.gov/datasets?q=city service request 2015,12,9,0:00:14,0,0.00%,0.00%,4766
/opendata.dc.gov/datasets?q=city service requests 2015,12,9,0:00:53,1,0.00%,0.00%,4767
/opendata.dc.gov/datasets?q=city service requests 2016,12,11,0:00:03,1,0.00%,8.33%,4768
/opendata.dc.gov/datasets?q=Cityworks,12,6,0:00:08,3,0.00%,0.00%,4769
/opendata.dc.gov/datasets?q=condo lots,12,9,0:00:13,0,0.00%,0.00%,4770
/opendata.dc.gov/datasets?q=connecticut,12,10,0:00:11,1,0.00%,0.00%,4771
/opendata.dc.gov/datasets?q=cooling centers,12,8,0:00:04,2,0.00%,0.00%,4772
/opendata.dc.gov/datasets?q=COUNTY DISTRICT OF COLUMBIA,12,2,<00:00:01,2,0.00%,0.00%,4773
/opendata.dc.gov/datasets?q=Crash,12,8,0:00:53,1,0.00%,0.00%,4774
/opendata.dc.gov/datasets?q=credit trade area,12,10,0:00:09,0,0.00%,16.67%,4775
/opendata.dc.gov/datasets?q=Crime Incidents,12,6,0:00:04,0,0.00%,0.00%,4776
/opendata.dc.gov/datasets?q=crime+incidents+-+2016&sort_by=relevance,12,5,<00:00:01,4,0.00%,0.00%,4777
/opendata.dc.gov/datasets?q=cso and ms4 storm sewer systems border,12,8,0:00:07,0,0.00%,0.00%,4778
/opendata.dc.gov/datasets?q=dc metro,12,8,0:00:23,0,0.00%,0.00%,4779
/opendata.dc.gov/datasets?q=dc+boundary&sort_by=relevance,12,6,0:01:49,2,0.00%,8.33%,4780
/opendata.dc.gov/datasets?q=demographic 2010,12,6,0:00:06,0,0.00%,0.00%,4781
/opendata.dc.gov/datasets?q=demographic&sort_by=relevance,12,6,0:00:04,3,0.00%,8.33%,4782
/opendata.dc.gov/datasets?q=diabetes,12,11,0:00:07,0,0.00%,16.67%,4783
/opendata.dc.gov/datasets?q=easement&sort_by=relevance,12,10,0:02:07,2,50.00%,8.33%,4784
/opendata.dc.gov/datasets?q=easements,12,9,0:00:07,0,0.00%,8.33%,4785
/opendata.dc.gov/datasets?q=economic development,12,5,0:00:07,0,0.00%,8.33%,4786
/opendata.dc.gov/datasets?q=emissions,12,12,0:00:27,0,0.00%,16.67%,4787
/opendata.dc.gov/datasets?q=employee,12,11,0:00:18,0,0.00%,8.33%,4788
/opendata.dc.gov/datasets?q=Fire Stations,12,8,0:00:01,2,50.00%,8.33%,4789
/opendata.dc.gov/datasets?q=foia requests,12,11,0:00:06,0,0.00%,8.33%,4790
/opendata.dc.gov/datasets?q=food bank,12,10,0:01:07,0,0.00%,0.00%,4791
/opendata.dc.gov/datasets?q=gdp,12,10,0:04:59,0,0.00%,8.33%,4792
/opendata.dc.gov/datasets?q=Georgetown,12,8,0:00:14,1,0.00%,0.00%,4793
/opendata.dc.gov/datasets?q=government services,12,9,0:00:17,1,0.00%,8.33%,4794
/opendata.dc.gov/datasets?q=graduation rate,12,11,0:00:06,0,0.00%,8.33%,4795
/opendata.dc.gov/datasets?q=Hazardous Waste Locations,12,6,0:00:01,4,0.00%,25.00%,4796
/opendata.dc.gov/datasets?q=homeless shelters,12,12,0:00:13,0,0.00%,0.00%,4797
/opendata.dc.gov/datasets?q=Hotel Locations,12,6,0:00:01,5,40.00%,16.67%,4798
/opendata.dc.gov/datasets?q=houses,12,8,0:00:20,0,0.00%,0.00%,4799
/opendata.dc.gov/datasets?q=infrastructure,12,11,0:00:40,0,0.00%,0.00%,4800
/opendata.dc.gov/datasets?q=International Relations,12,5,0:00:01,5,0.00%,8.33%,4801
/opendata.dc.gov/datasets?q=itspe property,12,8,0:01:34,2,50.00%,16.67%,4802
/opendata.dc.gov/datasets?q=itspe&sort_by=relevance,12,5,0:00:02,0,0.00%,8.33%,4803
/opendata.dc.gov/datasets?q=Java+&sort_by=relevance,12,6,<00:00:01,2,0.00%,25.00%,4804
/opendata.dc.gov/datasets?q=Land Cover,12,5,<00:00:01,2,0.00%,8.33%,4805
/opendata.dc.gov/datasets?q=Landuse,12,7,0:01:47,3,0.00%,8.33%,4806
/opendata.dc.gov/datasets?q=lane,12,7,0:02:38,0,0.00%,0.00%,4807
/opendata.dc.gov/datasets?q=language,12,11,0:00:47,0,0.00%,0.00%,4808
/opendata.dc.gov/datasets?q=last 30 days,12,8,0:00:13,0,0.00%,8.33%,4809
/opendata.dc.gov/datasets?q=major road,12,8,0:01:44,0,0.00%,16.67%,4810
/opendata.dc.gov/datasets?q=metro+lines&sort_by=relevance,12,7,0:00:16,4,0.00%,16.67%,4811
/opendata.dc.gov/datasets?q=MPD,12,9,0:00:21,3,33.33%,8.33%,4812
/opendata.dc.gov/datasets?q=Other Traffic Signs,12,8,0:01:20,8,37.50%,33.33%,4813
/opendata.dc.gov/datasets?q=Parcel,12,9,0:00:19,0,0.00%,16.67%,4814
/opendata.dc.gov/datasets?q=parcel data,12,10,0:00:22,0,0.00%,8.33%,4815
/opendata.dc.gov/datasets?q=parcel lots (historical),12,10,0:00:25,0,0.00%,0.00%,4816
/opendata.dc.gov/datasets?q=Parking,12,11,0:00:17,0,0.00%,8.33%,4817
/opendata.dc.gov/datasets?q=Parking Beats,12,6,0:00:02,2,0.00%,0.00%,4818
/opendata.dc.gov/datasets?q=parking lots,12,10,0:01:03,1,0.00%,8.33%,4819
/opendata.dc.gov/datasets?q=parking+violation&sort_by=relevance,12,5,0:00:01,5,0.00%,0.00%,4820
/opendata.dc.gov/datasets?q=permit&sort_by=relevance,12,5,<00:00:01,2,0.00%,8.33%,4821
/opendata.dc.gov/datasets?q=pharmacy locations,12,10,0:00:07,0,0.00%,0.00%,4822
/opendata.dc.gov/datasets?q=pipeline contractor open engagements,12,9,0:00:08,0,0.00%,0.00%,4823
/opendata.dc.gov/datasets?q=planning&sort=name,12,9,0:00:06,0,0.00%,0.00%,4824
/opendata.dc.gov/datasets?q=plat,12,9,0:00:27,2,0.00%,0.00%,4825
/opendata.dc.gov/datasets?q=playgrounds,12,10,0:00:22,0,0.00%,0.00%,4826
/opendata.dc.gov/datasets?q=points,12,10,0:00:10,0,0.00%,0.00%,4827
/opendata.dc.gov/datasets?q=pole,12,7,0:00:12,0,0.00%,0.00%,4828
/opendata.dc.gov/datasets?q=population&page=2&sort_by=relevance,12,5,0:00:02,1,0.00%,0.00%,4829
/opendata.dc.gov/datasets?q=pothole - last 30 days,12,11,0:00:06,0,0.00%,8.33%,4830
/opendata.dc.gov/datasets?q=PROPERTY,12,10,0:00:17,1,0.00%,8.33%,4831
/opendata.dc.gov/datasets?q=property&sort=name,12,8,0:00:11,0,0.00%,0.00%,4832
/opendata.dc.gov/datasets?q=property+line&sort_by=relevance,12,7,0:00:05,4,0.00%,16.67%,4833
/opendata.dc.gov/datasets?q=purchase orders 2017,12,10,0:00:04,0,0.00%,0.00%,4834
/opendata.dc.gov/datasets?q=railway,12,5,0:00:10,0,0.00%,0.00%,4835
/opendata.dc.gov/datasets?q=Ramps,12,6,0:00:01,4,0.00%,16.67%,4836
/opendata.dc.gov/datasets?q=Recycling Bin,12,7,<00:00:01,6,33.33%,25.00%,4837
/opendata.dc.gov/datasets?q=Service Requests,12,6,<00:00:01,2,0.00%,0.00%,4838
/opendata.dc.gov/datasets?q=sex offender registry,12,12,0:00:16,0,0.00%,8.33%,4839
/opendata.dc.gov/datasets?q=shaw,12,10,0:00:35,0,0.00%,0.00%,4840
/opendata.dc.gov/datasets?q=smithsonian,12,9,0:00:05,0,0.00%,0.00%,4841
/opendata.dc.gov/datasets?q=snow+route&sort_by=relevance,12,6,<00:00:01,6,0.00%,0.00%,4842
/opendata.dc.gov/datasets?q=sports,12,11,0:00:15,0,0.00%,8.33%,4843
/opendata.dc.gov/datasets?q=Street,12,10,0:00:19,0,0.00%,0.00%,4844
/opendata.dc.gov/datasets?q=street map,12,9,0:00:11,0,0.00%,8.33%,4845
/opendata.dc.gov/datasets?q=street+lights&sort_by=relevance,12,6,0:00:00,4,0.00%,0.00%,4846
/opendata.dc.gov/datasets?q=Streets,12,8,0:00:24,1,0.00%,0.00%,4847
/opendata.dc.gov/datasets?q=structure&sort=name,12,4,0:02:28,0,0.00%,0.00%,4848
/opendata.dc.gov/datasets?q=summer meal sites,12,10,0:00:07,1,0.00%,0.00%,4849
/opendata.dc.gov/datasets?q=Tax Increment Financing (TIF) areas,12,7,0:00:07,7,14.29%,16.67%,4850
/opendata.dc.gov/datasets?q=tax lots (historical),12,10,0:00:07,0,0.00%,0.00%,4851
/opendata.dc.gov/datasets?q=tax parcel,12,5,0:00:10,0,0.00%,0.00%,4852
/opendata.dc.gov/datasets?q=tax parcels,12,9,0:00:13,1,0.00%,0.00%,4853
/opendata.dc.gov/datasets?q=temperature,12,11,0:02:41,0,0.00%,8.33%,4854
/opendata.dc.gov/datasets?q=topography - spot elevations,12,11,0:00:14,2,0.00%,0.00%,4855
/opendata.dc.gov/datasets?q=traffic analysis zones by population,12,10,0:01:53,0,0.00%,0.00%,4856
"/opendata.dc.gov/datasets?q=transportation&t=all(transportation,washington dc)",12,8,0:00:41,1,0.00%,0.00%,4857
/opendata.dc.gov/datasets?q=vacancy,12,12,0:02:40,0,0.00%,0.00%,4858
/opendata.dc.gov/datasets?q=vacant land,12,7,0:00:10,0,0.00%,0.00%,4859
/opendata.dc.gov/datasets?q=vacant&sort_by=relevance,12,7,0:02:49,2,50.00%,33.33%,4860
/opendata.dc.gov/datasets?q=violent crime,12,12,0:00:13,0,0.00%,0.00%,4861
/opendata.dc.gov/datasets?q=walkout route,12,7,0:00:05,5,20.00%,25.00%,4862
/opendata.dc.gov/datasets?q=ward 2016,12,11,0:00:08,0,0.00%,0.00%,4863
/opendata.dc.gov/datasets?q=ward&t=dc gis,12,10,0:00:10,0,0.00%,8.33%,4864
/opendata.dc.gov/datasets?q=waterbodies&sort_by=relevance,12,8,0:04:14,2,0.00%,25.00%,4865
/opendata.dc.gov/datasets?q=website,12,6,0:00:50,0,0.00%,8.33%,4866
/opendata.dc.gov/datasets?q=white house,12,9,0:00:12,0,0.00%,8.33%,4867
/opendata.dc.gov/datasets?q=year built,12,9,0:00:17,0,0.00%,25.00%,4868
/opendata.dc.gov/datasets?q=Zip Code,12,5,<00:00:01,2,0.00%,0.00%,4869
/opendata.dc.gov/datasets?q=zipcode,12,9,0:00:07,0,0.00%,0.00%,4870
/opendata.dc.gov/datasets?sort_by=name&basemap=primary,12,2,<00:00:01,0,0.00%,0.00%,4871
"/opendata.dc.gov/datasets?t=all(district of columbia,washington dc)",12,10,0:00:14,0,0.00%,8.33%,4872
/opendata.dc.gov/datasets?t=financials,12,3,0:02:40,0,0.00%,0.00%,4873
/opendata.dc.gov/datasets?utf8=✓&q=+hotel,12,12,0:06:48,1,0.00%,50.00%,4874
/opendata.dc.gov/datasets?utf8=✓&q=+lidar,12,6,0:00:02,0,0.00%,0.00%,4875
/opendata.dc.gov/datasets?utf8=✓&q=+metro,12,6,0:00:03,1,0.00%,8.33%,4876
/opendata.dc.gov/datasets/03cc82b08d694632b3a6e32aaf501272_2,12,12,0:01:13,1,0.00%,41.67%,4877
/opendata.dc.gov/datasets/05009a3c14fc4e1ba39150e9110d0c1f_42,12,6,0:00:01,0,0.00%,0.00%,4878
/opendata.dc.gov/datasets/071aa9b40a1a4b38a938f8f5058068a8_13,12,11,0:01:13,0,0.00%,25.00%,4879
/opendata.dc.gov/datasets/071aa9b40a1a4b38a938f8f5058068a8_5,12,7,0:00:38,1,0.00%,16.67%,4880
/opendata.dc.gov/datasets/0c704ecb6873479387c0e26517a1dc51_26/data,12,9,0:02:39,2,0.00%,41.67%,4881
/opendata.dc.gov/datasets/1648c1eb81024012959c9020d3b7ea3f_3,12,11,0:01:57,1,100.00%,16.67%,4882
/opendata.dc.gov/datasets/16d674dd5c994bc18035ff4755cee2a4_3,12,11,0:00:58,0,0.00%,0.00%,4883
/opendata.dc.gov/datasets/198784f7147b4bc8b37d7529ddeab886_11?uiTab=table,12,6,0:00:00,5,0.00%,0.00%,4884
/opendata.dc.gov/datasets/1b3e77aaa6154d1285af639323b0504f_14,12,10,0:03:01,2,50.00%,8.33%,4885
/opendata.dc.gov/datasets/1b3e77aaa6154d1285af639323b0504f_19,12,10,0:03:38,1,0.00%,0.00%,4886
/opendata.dc.gov/datasets/2013-artist-fellowship-program-1,12,11,0:00:38,0,0.00%,8.33%,4887
"/opendata.dc.gov/datasets/20dc3ba98d494e51bee18a42f8430824_47?filterByExtent=false&uiTab=charts&geometry=-85.038,37.799,-71.415,40.357",12,4,<00:00:01,2,0.00%,0.00%,4888
/opendata.dc.gov/datasets/233143d3014c4dacbacb477724ebd636_3,12,11,0:01:26,3,66.67%,41.67%,4889
"/opendata.dc.gov/datasets/2347fa1f3fd9412dbf11aa6441ddca8b_83?geometry=-77.029,38.89,-76.999,38.896",12,6,0:00:04,4,0.00%,8.33%,4890
/opendata.dc.gov/datasets/27a4bc866a2a4ae3a87324db240b1e44_5,12,6,<00:00:01,0,0.00%,8.33%,4891
"/opendata.dc.gov/datasets/287eaa2ecbff4d699762bbc6795ffdca_9?geometry=-77.879,38.742,-75.576,39.063",12,1,<00:00:01,0,0.00%,0.00%,4892
/opendata.dc.gov/datasets/2a397405e336423d80bf7f94ed5ae7e7_6,12,8,0:00:18,3,66.67%,25.00%,4893
/opendata.dc.gov/datasets/2a70832d0e9d448fb3775a876c9ffb00_11,12,12,0:01:50,5,80.00%,41.67%,4894
/opendata.dc.gov/datasets/2bb91541a6a744c7acfdcb7faf7a65dd_0,12,7,0:01:09,2,0.00%,25.00%,4895
"/opendata.dc.gov/datasets/317d0acf15c943f78dc4d8ec428edbcc_15?uiTab=table&geometry=-78.001,38.741,-76.049,39.061",12,6,0:00:01,6,0.00%,0.00%,4896
"/opendata.dc.gov/datasets/35034fcb3b36499c84c94c069ab1a966_27?geometry=-77.836,38.732,-76.188,39.053&uiTab=table&orderByFields=REPORTDATETIME+DESC",12,3,0:00:20,1,0.00%,0.00%,4897
/opendata.dc.gov/datasets/35738eb6405f4bb0bfdceddb21ac3122_59?uiTab=table,12,7,<00:00:01,2,0.00%,8.33%,4898
/opendata.dc.gov/datasets/3e15a3bd2fd548b885a6fa5ac261ad29_0,12,10,0:03:49,6,66.67%,50.00%,4899
/opendata.dc.gov/datasets/3fc30434699e4238a8586d4447ff3622_31,12,8,0:00:13,4,25.00%,16.67%,4900
/opendata.dc.gov/datasets/48009ae8fbe54157b86586d3e4f10929_33/data,12,7,0:03:56,2,50.00%,25.00%,4901
/opendata.dc.gov/datasets/4920e8a207004973bd2dc90e7a4efea3_30/geoservice,12,6,0:00:05,0,0.00%,0.00%,4902
/opendata.dc.gov/datasets/4e2b164f82444c59b5e61f1f31b0c009_23,12,10,0:02:34,1,100.00%,50.00%,4903
/opendata.dc.gov/datasets/52a70a0438dc44818e97593d13d808ae_13?uiTab=table,12,6,0:00:08,2,0.00%,16.67%,4904
/opendata.dc.gov/datasets/5abe529357044c9d8f87c4bc8581ac54_2,12,7,0:00:08,0,0.00%,0.00%,4905
/opendata.dc.gov/datasets/5b9b123c69a849f5845b18c1650e5247_25?uiTab=table,12,5,0:00:11,5,0.00%,0.00%,4906
"/opendata.dc.gov/datasets/5d14ae7dcd1544878c54e61edda489c3_24?uiTab=table&orderByFields=ISSUE_DATE+DESC&filterByExtent=false&where=ISSUE_DATE+>=+date+'2016-07-06+00:00:00'+&geometry=-78.343,38.735,-75.729,39.055",12,6,0:00:02,6,0.00%,0.00%,4907
"/opendata.dc.gov/datasets/5d45a78e45c54b54a5b0a2bb2a77dfca_3?geometry=-77.882,38.712,-76.147,39.033",12,5,0:00:02,1,0.00%,0.00%,4908
/opendata.dc.gov/datasets/5f39cc2ec56d4a8fb894292e658f7f4b_15/data,12,11,0:01:47,1,0.00%,0.00%,4909
/opendata.dc.gov/datasets/6bfd510fba784d02a034d2ba5ecffb0f_1,12,7,0:00:01,0,0.00%,16.67%,4910
"/opendata.dc.gov/datasets/6cb6520725b0489d9a209a337818fad1_90?mapSize=map-maximize&geometry=-77.023,38.903,-76.994,38.91",12,6,0:00:01,5,0.00%,0.00%,4911
/opendata.dc.gov/datasets/6f0a385e6f49467ead6888b939eb2e3f_65?uiTab=charts,12,6,0:02:09,1,0.00%,16.67%,4912
"/opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42?geometry=-77.316,38.711,-76.822,39.031",12,3,0:00:01,2,0.00%,0.00%,4913
"/opendata.dc.gov/datasets/80216437707b4135963eeb95047caeac_1?geometry=-77.232,38.744,-76.792,39.064&orderByFields=EventTypeDescription+ASC&where=EventTypeDescription+=+'TV+&+Film'=&filterByExtent=true",12,6,0:00:02,5,0.00%,8.33%,4914
/opendata.dc.gov/datasets/890415458c4c40c3ada2a3c48e3d9e59_21/data,12,7,0:01:46,0,0.00%,16.67%,4915
/opendata.dc.gov/datasets/8e065ed29a2d43c08802385f3c9a6df4_0,12,5,0:00:01,0,0.00%,0.00%,4916
"/opendata.dc.gov/datasets/93949f3567b64c918b0b389857d7d335_10?geometry=-77.057,38.888,-76.995,38.908&mapSize=map-maximize",12,6,0:00:00,6,0.00%,0.00%,4917
"/opendata.dc.gov/datasets/95254fae17bc4792bd47b53f71c2e503_19?geometry=-77.605,38.743,-76.344,39.064",12,5,0:00:14,2,0.00%,0.00%,4918
/opendata.dc.gov/datasets/95254fae17bc4792bd47b53f71c2e503_19?uiTab=table&filterByExtent=false,12,5,<00:00:01,3,0.00%,0.00%,4919
/opendata.dc.gov/datasets/96d66e4b061f4fe399242f86614c0449_13?mapSize=map-normal,12,6,0:00:01,5,0.00%,0.00%,4920
